time,JPG Name,Index,Throttle_PWM,Steering_PWM
13:50:39:699405,Aug9_DataCollection_436.jpg,436,118,170
13:50:39:794264,Aug9_DataCollection_437.jpg,437,117,169
13:50:39:902181,Aug9_DataCollection_438.jpg,438,117,170
13:50:40:003569,Aug9_DataCollection_439.jpg,439,118,172
13:50:40:110419,Aug9_DataCollection_440.jpg,440,117,172
13:50:40:209024,Aug9_DataCollection_441.jpg,441,117,169
13:50:40:315289,Aug9_DataCollection_442.jpg,442,117,101
13:50:40:415593,Aug9_DataCollection_443.jpg,443,117,72
13:50:40:526964,Aug9_DataCollection_444.jpg,444,117,51
13:50:40:628337,Aug9_DataCollection_445.jpg,445,117,40
13:50:40:731904,Aug9_DataCollection_446.jpg,446,118,39
13:50:40:837372,Aug9_DataCollection_447.jpg,447,118,45
13:50:40:936805,Aug9_DataCollection_448.jpg,448,118,59
13:50:41:044805,Aug9_DataCollection_449.jpg,449,118,79
13:50:41:146298,Aug9_DataCollection_450.jpg,450,117,103
13:50:41:250146,Aug9_DataCollection_451.jpg,451,117,133
13:50:41:358058,Aug9_DataCollection_452.jpg,452,117,151
13:50:41:463284,Aug9_DataCollection_453.jpg,453,118,154
13:50:41:565465,Aug9_DataCollection_454.jpg,454,117,160
13:50:41:676320,Aug9_DataCollection_455.jpg,455,117,165
13:50:41:772611,Aug9_DataCollection_456.jpg,456,116,165
13:50:41:878003,Aug9_DataCollection_457.jpg,457,117,165
13:50:41:991736,Aug9_DataCollection_458.jpg,458,117,165
13:50:42:087183,Aug9_DataCollection_459.jpg,459,118,166
13:50:42:196556,Aug9_DataCollection_460.jpg,460,117,169
13:50:42:299636,Aug9_DataCollection_461.jpg,461,117,170
13:50:42:408385,Aug9_DataCollection_462.jpg,462,117,171
13:50:42:508641,Aug9_DataCollection_463.jpg,463,117,173
13:50:42:621977,Aug9_DataCollection_464.jpg,464,118,175
13:50:42:719504,Aug9_DataCollection_465.jpg,465,118,176
13:50:42:823406,Aug9_DataCollection_466.jpg,466,119,176
13:50:42:935686,Aug9_DataCollection_467.jpg,467,119,175
13:50:43:039251,Aug9_DataCollection_468.jpg,468,118,170
13:50:43:164826,Aug9_DataCollection_469.jpg,469,119,147
13:50:43:276735,Aug9_DataCollection_470.jpg,470,118,135
13:50:43:399005,Aug9_DataCollection_471.jpg,471,119,116
13:50:43:504979,Aug9_DataCollection_472.jpg,472,119,114
13:50:43:634763,Aug9_DataCollection_473.jpg,473,118,114
13:50:43:739112,Aug9_DataCollection_474.jpg,474,119,112
13:50:43:867259,Aug9_DataCollection_475.jpg,475,119,107
13:50:43:977678,Aug9_DataCollection_476.jpg,476,118,86
13:50:44:075411,Aug9_DataCollection_477.jpg,477,119,84
13:50:44:182456,Aug9_DataCollection_478.jpg,478,118,84
13:50:44:289023,Aug9_DataCollection_479.jpg,479,118,86
13:50:44:383478,Aug9_DataCollection_480.jpg,480,119,98
13:50:44:491683,Aug9_DataCollection_481.jpg,481,106,110
13:50:44:605608,Aug9_DataCollection_482.jpg,482,103,144
13:50:44:705173,Aug9_DataCollection_483.jpg,483,109,154
13:50:44:815632,Aug9_DataCollection_484.jpg,484,114,155
13:50:44:909499,Aug9_DataCollection_485.jpg,485,116,155
13:50:45:018147,Aug9_DataCollection_486.jpg,486,119,154
13:50:45:115339,Aug9_DataCollection_487.jpg,487,119,155
13:50:45:216161,Aug9_DataCollection_488.jpg,488,119,154
13:50:45:326586,Aug9_DataCollection_489.jpg,489,119,155
13:50:45:422513,Aug9_DataCollection_490.jpg,490,119,155
13:50:45:529197,Aug9_DataCollection_491.jpg,491,118,155
13:50:45:633266,Aug9_DataCollection_492.jpg,492,119,155
13:50:45:727999,Aug9_DataCollection_493.jpg,493,119,155
13:50:45:827860,Aug9_DataCollection_494.jpg,494,119,156
13:50:45:946556,Aug9_DataCollection_495.jpg,495,114,156
13:50:46:042948,Aug9_DataCollection_496.jpg,496,114,165
13:50:46:152549,Aug9_DataCollection_497.jpg,497,114,174
13:50:46:257314,Aug9_DataCollection_498.jpg,498,115,179
13:50:46:361084,Aug9_DataCollection_499.jpg,499,115,181
13:50:46:459861,Aug9_DataCollection_500.jpg,500,115,180
13:50:46:556675,Aug9_DataCollection_501.jpg,501,116,178
13:50:46:661141,Aug9_DataCollection_502.jpg,502,116,173
13:50:46:762555,Aug9_DataCollection_503.jpg,503,118,164
13:50:46:864785,Aug9_DataCollection_504.jpg,504,117,151
13:50:46:971935,Aug9_DataCollection_505.jpg,505,118,127
13:50:47:067423,Aug9_DataCollection_506.jpg,506,119,96
13:50:47:178635,Aug9_DataCollection_507.jpg,507,119,82
13:50:47:287134,Aug9_DataCollection_508.jpg,508,119,63
13:50:47:392027,Aug9_DataCollection_509.jpg,509,119,56
13:50:47:502368,Aug9_DataCollection_510.jpg,510,119,56
13:50:47:600510,Aug9_DataCollection_511.jpg,511,119,57
13:50:47:702723,Aug9_DataCollection_512.jpg,512,119,58
13:50:47:810984,Aug9_DataCollection_513.jpg,513,119,60
13:50:47:913286,Aug9_DataCollection_514.jpg,514,119,63
13:50:48:012923,Aug9_DataCollection_515.jpg,515,114,136
13:50:48:127833,Aug9_DataCollection_516.jpg,516,114,147
13:50:48:233384,Aug9_DataCollection_517.jpg,517,116,161
13:50:48:330898,Aug9_DataCollection_518.jpg,518,116,165
13:50:48:437610,Aug9_DataCollection_519.jpg,519,117,168
13:50:48:535239,Aug9_DataCollection_520.jpg,520,114,170
13:50:48:648415,Aug9_DataCollection_521.jpg,521,114,172
13:50:48:747213,Aug9_DataCollection_522.jpg,522,116,170
13:50:48:844738,Aug9_DataCollection_523.jpg,523,119,172
13:50:48:948680,Aug9_DataCollection_524.jpg,524,119,171
13:50:49:044270,Aug9_DataCollection_525.jpg,525,119,171
13:50:49:167701,Aug9_DataCollection_526.jpg,526,119,172
13:50:49:270475,Aug9_DataCollection_527.jpg,527,119,171
13:50:49:374989,Aug9_DataCollection_528.jpg,528,119,171
13:50:49:484471,Aug9_DataCollection_529.jpg,529,119,171
13:50:49:578253,Aug9_DataCollection_530.jpg,530,120,170
13:50:49:690378,Aug9_DataCollection_531.jpg,531,120,165
13:50:49:801968,Aug9_DataCollection_532.jpg,532,120,160
13:50:49:903108,Aug9_DataCollection_533.jpg,533,121,135
13:50:50:014654,Aug9_DataCollection_534.jpg,534,120,114
13:50:50:123716,Aug9_DataCollection_535.jpg,535,120,107
13:50:50:234425,Aug9_DataCollection_536.jpg,536,120,100
13:50:50:331236,Aug9_DataCollection_537.jpg,537,120,100
13:50:50:434961,Aug9_DataCollection_538.jpg,538,121,105
13:50:50:538785,Aug9_DataCollection_539.jpg,539,120,105
13:50:50:640544,Aug9_DataCollection_540.jpg,540,119,102
13:50:50:746956,Aug9_DataCollection_541.jpg,541,109,95
13:50:50:853273,Aug9_DataCollection_542.jpg,542,91,83
13:50:50:957205,Aug9_DataCollection_543.jpg,543,93,84
13:50:51:066744,Aug9_DataCollection_544.jpg,544,101,86
13:50:51:171606,Aug9_DataCollection_545.jpg,545,107,110
13:50:51:263724,Aug9_DataCollection_546.jpg,546,110,123
13:50:51:372914,Aug9_DataCollection_547.jpg,547,116,140
13:50:51:480553,Aug9_DataCollection_548.jpg,548,116,141
13:50:51:576480,Aug9_DataCollection_549.jpg,549,118,144
13:50:51:679641,Aug9_DataCollection_550.jpg,550,118,149
13:50:51:782888,Aug9_DataCollection_551.jpg,551,117,158
13:50:51:887097,Aug9_DataCollection_552.jpg,552,109,165
13:50:51:995149,Aug9_DataCollection_553.jpg,553,109,172
13:50:52:091781,Aug9_DataCollection_554.jpg,554,112,171
13:50:52:201958,Aug9_DataCollection_555.jpg,555,117,172
13:50:52:308996,Aug9_DataCollection_556.jpg,556,118,169
13:50:52:422669,Aug9_DataCollection_557.jpg,557,119,164
13:50:52:530024,Aug9_DataCollection_558.jpg,558,120,162
13:50:52:649341,Aug9_DataCollection_559.jpg,559,121,158
13:50:52:746612,Aug9_DataCollection_560.jpg,560,121,157
13:50:52:864337,Aug9_DataCollection_561.jpg,561,121,157
13:50:52:972378,Aug9_DataCollection_562.jpg,562,120,159
13:50:53:078198,Aug9_DataCollection_563.jpg,563,114,159
13:50:53:181787,Aug9_DataCollection_564.jpg,564,116,161
13:50:53:293104,Aug9_DataCollection_565.jpg,565,116,162
13:50:53:387944,Aug9_DataCollection_566.jpg,566,117,164
13:50:53:495496,Aug9_DataCollection_567.jpg,567,119,165
13:50:53:609211,Aug9_DataCollection_568.jpg,568,119,164
13:50:53:716475,Aug9_DataCollection_569.jpg,569,119,153
13:50:53:821483,Aug9_DataCollection_570.jpg,570,119,137
13:50:53:924041,Aug9_DataCollection_571.jpg,571,119,56
13:50:54:030795,Aug9_DataCollection_572.jpg,572,119,43
13:50:54:136289,Aug9_DataCollection_573.jpg,573,119,39
13:50:54:232395,Aug9_DataCollection_574.jpg,574,118,44
13:50:54:332202,Aug9_DataCollection_575.jpg,575,119,58
13:50:54:427436,Aug9_DataCollection_576.jpg,576,119,68
13:50:54:540774,Aug9_DataCollection_577.jpg,577,119,100
13:50:54:650126,Aug9_DataCollection_578.jpg,578,119,111
13:50:54:746636,Aug9_DataCollection_579.jpg,579,117,129
13:50:54:853692,Aug9_DataCollection_580.jpg,580,112,140
13:50:54:962256,Aug9_DataCollection_581.jpg,581,111,152
13:50:55:058660,Aug9_DataCollection_582.jpg,582,116,153
13:50:55:163609,Aug9_DataCollection_583.jpg,583,119,152
13:50:55:270664,Aug9_DataCollection_584.jpg,584,119,154
13:50:55:403644,Aug9_DataCollection_585.jpg,585,119,159
13:50:55:506925,Aug9_DataCollection_586.jpg,586,115,162
13:50:55:598913,Aug9_DataCollection_587.jpg,587,115,165
13:50:55:706020,Aug9_DataCollection_588.jpg,588,116,166
13:50:55:805717,Aug9_DataCollection_589.jpg,589,116,178
13:50:55:907821,Aug9_DataCollection_590.jpg,590,114,182
13:50:56:018577,Aug9_DataCollection_591.jpg,591,114,180
13:50:56:119776,Aug9_DataCollection_592.jpg,592,117,180
13:50:56:216788,Aug9_DataCollection_593.jpg,593,119,179
13:50:56:312200,Aug9_DataCollection_594.jpg,594,120,175
13:50:56:417190,Aug9_DataCollection_595.jpg,595,119,158
13:50:56:523693,Aug9_DataCollection_596.jpg,596,113,153
13:50:56:638007,Aug9_DataCollection_597.jpg,597,111,141
13:50:56:737745,Aug9_DataCollection_598.jpg,598,114,138
13:50:56:845743,Aug9_DataCollection_599.jpg,599,119,144
13:50:56:957434,Aug9_DataCollection_600.jpg,600,119,144
13:50:57:059136,Aug9_DataCollection_601.jpg,601,119,142
13:50:57:170871,Aug9_DataCollection_602.jpg,602,119,123
13:50:57:266665,Aug9_DataCollection_603.jpg,603,119,89
13:50:57:373178,Aug9_DataCollection_604.jpg,604,119,88
13:50:57:478831,Aug9_DataCollection_605.jpg,605,119,88
13:50:57:584242,Aug9_DataCollection_606.jpg,606,119,85
13:50:57:704575,Aug9_DataCollection_607.jpg,607,119,84
13:50:57:800402,Aug9_DataCollection_608.jpg,608,110,85
13:50:57:899609,Aug9_DataCollection_609.jpg,609,86,84
13:50:58:017426,Aug9_DataCollection_610.jpg,610,88,86
13:50:58:113509,Aug9_DataCollection_611.jpg,611,89,91
13:50:58:214740,Aug9_DataCollection_612.jpg,612,106,114
13:50:58:330404,Aug9_DataCollection_613.jpg,613,111,114
13:50:58:424761,Aug9_DataCollection_614.jpg,614,114,122
13:50:58:538936,Aug9_DataCollection_615.jpg,615,115,140
13:50:58:646745,Aug9_DataCollection_616.jpg,616,115,161
13:50:58:742785,Aug9_DataCollection_617.jpg,617,116,164
13:50:58:854656,Aug9_DataCollection_618.jpg,618,119,165
13:50:58:950609,Aug9_DataCollection_619.jpg,619,118,165
13:50:59:062788,Aug9_DataCollection_620.jpg,620,116,172
13:50:59:165705,Aug9_DataCollection_621.jpg,621,116,176
13:50:59:266831,Aug9_DataCollection_622.jpg,622,116,176
13:50:59:366488,Aug9_DataCollection_623.jpg,623,117,176
13:50:59:474177,Aug9_DataCollection_624.jpg,624,118,175
13:50:59:575703,Aug9_DataCollection_625.jpg,625,119,154
13:50:59:680069,Aug9_DataCollection_626.jpg,626,119,153
13:50:59:782656,Aug9_DataCollection_627.jpg,627,117,151
13:50:59:887573,Aug9_DataCollection_628.jpg,628,116,151
13:50:59:994347,Aug9_DataCollection_629.jpg,629,116,154
13:51:00:094855,Aug9_DataCollection_630.jpg,630,116,158
13:51:00:197436,Aug9_DataCollection_631.jpg,631,116,159
13:51:00:300435,Aug9_DataCollection_632.jpg,632,116,160
13:51:00:401915,Aug9_DataCollection_633.jpg,633,116,163
13:51:00:508410,Aug9_DataCollection_634.jpg,634,114,168
13:51:00:611147,Aug9_DataCollection_635.jpg,635,114,180
13:51:00:710243,Aug9_DataCollection_636.jpg,636,116,180
13:51:00:809302,Aug9_DataCollection_637.jpg,637,117,177
13:51:00:913050,Aug9_DataCollection_638.jpg,638,118,143
13:51:01:012438,Aug9_DataCollection_639.jpg,639,119,98
13:51:01:124505,Aug9_DataCollection_640.jpg,640,119,74
13:51:01:221975,Aug9_DataCollection_641.jpg,641,118,68
13:51:01:326071,Aug9_DataCollection_642.jpg,642,118,68
13:51:01:426209,Aug9_DataCollection_643.jpg,643,117,66
13:51:01:535590,Aug9_DataCollection_644.jpg,644,117,58
13:51:01:630008,Aug9_DataCollection_645.jpg,645,116,48
13:51:01:731382,Aug9_DataCollection_646.jpg,646,117,46
13:51:01:830143,Aug9_DataCollection_647.jpg,647,117,70
13:51:01:934932,Aug9_DataCollection_648.jpg,648,117,86
13:51:02:041156,Aug9_DataCollection_649.jpg,649,117,105
13:51:02:146103,Aug9_DataCollection_650.jpg,650,106,156
13:51:02:244084,Aug9_DataCollection_651.jpg,651,98,171
13:51:02:348324,Aug9_DataCollection_652.jpg,652,102,177
13:51:02:442541,Aug9_DataCollection_653.jpg,653,109,177
13:51:02:551270,Aug9_DataCollection_654.jpg,654,111,176
13:51:02:653737,Aug9_DataCollection_655.jpg,655,116,174
13:51:02:752905,Aug9_DataCollection_656.jpg,656,119,165
13:51:02:863492,Aug9_DataCollection_657.jpg,657,119,160
13:51:02:970856,Aug9_DataCollection_658.jpg,658,121,161
13:51:03:065865,Aug9_DataCollection_659.jpg,659,122,163
13:51:03:175636,Aug9_DataCollection_660.jpg,660,123,172
13:51:03:278161,Aug9_DataCollection_661.jpg,661,123,177
13:51:03:384511,Aug9_DataCollection_662.jpg,662,122,174
13:51:03:488569,Aug9_DataCollection_663.jpg,663,124,164
13:51:03:586872,Aug9_DataCollection_664.jpg,664,124,163
13:51:03:699202,Aug9_DataCollection_665.jpg,665,124,164
13:51:03:794966,Aug9_DataCollection_666.jpg,666,122,166
13:51:03:903528,Aug9_DataCollection_667.jpg,667,123,168
13:51:04:017092,Aug9_DataCollection_668.jpg,668,124,168
13:51:04:113492,Aug9_DataCollection_669.jpg,669,124,157
13:51:04:220881,Aug9_DataCollection_670.jpg,670,124,128
13:51:04:333785,Aug9_DataCollection_671.jpg,671,124,101
13:51:04:429946,Aug9_DataCollection_672.jpg,672,124,85
13:51:04:540841,Aug9_DataCollection_673.jpg,673,116,78
13:51:04:637101,Aug9_DataCollection_674.jpg,674,103,77
13:51:04:743627,Aug9_DataCollection_675.jpg,675,103,85
13:51:04:854475,Aug9_DataCollection_676.jpg,676,111,85
13:51:04:949629,Aug9_DataCollection_677.jpg,677,116,85
13:51:05:063409,Aug9_DataCollection_678.jpg,678,116,110
13:51:05:167422,Aug9_DataCollection_679.jpg,679,117,124
13:51:05:279699,Aug9_DataCollection_680.jpg,680,114,127
13:51:05:381206,Aug9_DataCollection_681.jpg,681,115,135
13:51:05:480951,Aug9_DataCollection_682.jpg,682,116,151
13:51:05:581665,Aug9_DataCollection_683.jpg,683,114,161
13:51:05:684563,Aug9_DataCollection_684.jpg,684,114,160
13:51:05:782809,Aug9_DataCollection_685.jpg,685,115,160
13:51:05:886383,Aug9_DataCollection_686.jpg,686,112,158
13:51:05:995441,Aug9_DataCollection_687.jpg,687,117,154
13:51:06:097008,Aug9_DataCollection_688.jpg,688,119,151
13:51:06:200041,Aug9_DataCollection_689.jpg,689,120,151
13:51:06:302496,Aug9_DataCollection_690.jpg,690,121,144
13:51:06:401781,Aug9_DataCollection_691.jpg,691,121,142
13:51:06:513124,Aug9_DataCollection_692.jpg,692,121,154
13:51:06:613577,Aug9_DataCollection_693.jpg,693,119,163
13:51:06:712873,Aug9_DataCollection_694.jpg,694,114,171
13:51:06:825536,Aug9_DataCollection_695.jpg,695,112,173
13:51:06:921014,Aug9_DataCollection_696.jpg,696,113,174
13:51:07:038621,Aug9_DataCollection_697.jpg,697,112,174
13:51:07:146867,Aug9_DataCollection_698.jpg,698,115,171
13:51:07:249781,Aug9_DataCollection_699.jpg,699,117,163
13:51:07:354788,Aug9_DataCollection_700.jpg,700,120,157
13:51:07:466548,Aug9_DataCollection_701.jpg,701,121,153
13:51:07:568014,Aug9_DataCollection_702.jpg,702,121,150
13:51:07:680985,Aug9_DataCollection_703.jpg,703,121,141
13:51:07:792508,Aug9_DataCollection_704.jpg,704,120,77
13:51:07:894316,Aug9_DataCollection_705.jpg,705,116,66
13:51:08:000568,Aug9_DataCollection_706.jpg,706,115,61
13:51:08:103454,Aug9_DataCollection_707.jpg,707,116,60
13:51:08:212446,Aug9_DataCollection_708.jpg,708,120,64
13:51:08:313563,Aug9_DataCollection_709.jpg,709,121,70
13:51:08:411326,Aug9_DataCollection_710.jpg,710,120,75
13:51:08:515230,Aug9_DataCollection_711.jpg,711,120,92
13:51:08:616464,Aug9_DataCollection_712.jpg,712,120,121
13:51:08:720088,Aug9_DataCollection_713.jpg,713,115,133
13:51:08:821528,Aug9_DataCollection_714.jpg,714,114,151
13:51:08:915664,Aug9_DataCollection_715.jpg,715,117,155
13:51:09:023444,Aug9_DataCollection_716.jpg,716,119,162
13:51:09:116502,Aug9_DataCollection_717.jpg,717,119,166
13:51:09:219712,Aug9_DataCollection_718.jpg,718,119,165
13:51:09:321344,Aug9_DataCollection_719.jpg,719,119,165
13:51:09:431170,Aug9_DataCollection_720.jpg,720,107,177
13:51:09:528585,Aug9_DataCollection_721.jpg,721,103,180
13:51:09:630236,Aug9_DataCollection_722.jpg,722,107,179
13:51:09:730646,Aug9_DataCollection_723.jpg,723,111,178
13:51:09:833587,Aug9_DataCollection_724.jpg,724,119,177
13:51:09:945461,Aug9_DataCollection_725.jpg,725,122,177
13:51:10:051739,Aug9_DataCollection_726.jpg,726,124,169
13:51:10:159794,Aug9_DataCollection_727.jpg,727,124,157
13:51:10:255839,Aug9_DataCollection_728.jpg,728,125,154
13:51:10:358295,Aug9_DataCollection_729.jpg,729,125,153
13:51:10:473042,Aug9_DataCollection_730.jpg,730,124,152
13:51:10:582708,Aug9_DataCollection_731.jpg,731,124,151
13:51:10:692224,Aug9_DataCollection_732.jpg,732,125,130
13:51:10:799252,Aug9_DataCollection_733.jpg,733,124,84
13:51:10:899263,Aug9_DataCollection_734.jpg,734,124,84
13:51:11:006309,Aug9_DataCollection_735.jpg,735,124,86
13:51:11:105542,Aug9_DataCollection_736.jpg,736,124,93
13:51:11:218154,Aug9_DataCollection_737.jpg,737,102,95
13:51:11:312811,Aug9_DataCollection_738.jpg,738,90,94
13:51:11:423172,Aug9_DataCollection_739.jpg,739,91,98
13:51:11:532587,Aug9_DataCollection_740.jpg,740,90,104
13:51:11:627288,Aug9_DataCollection_741.jpg,741,95,105
13:51:11:732625,Aug9_DataCollection_742.jpg,742,110,112
13:51:11:846774,Aug9_DataCollection_743.jpg,743,114,133
13:51:11:943710,Aug9_DataCollection_744.jpg,744,114,152
13:51:12:057420,Aug9_DataCollection_745.jpg,745,114,163
13:51:12:163441,Aug9_DataCollection_746.jpg,746,116,167
13:51:12:267133,Aug9_DataCollection_747.jpg,747,116,167
13:51:12:371539,Aug9_DataCollection_748.jpg,748,116,166
13:51:12:474717,Aug9_DataCollection_749.jpg,749,116,166
13:51:12:579660,Aug9_DataCollection_750.jpg,750,118,163
13:51:12:685009,Aug9_DataCollection_751.jpg,751,119,161
13:51:12:799204,Aug9_DataCollection_752.jpg,752,119,156
13:51:12:897901,Aug9_DataCollection_753.jpg,753,120,139
13:51:13:012553,Aug9_DataCollection_754.jpg,754,121,140
13:51:13:106611,Aug9_DataCollection_755.jpg,755,108,155
13:51:13:222891,Aug9_DataCollection_756.jpg,756,102,166
13:51:13:334288,Aug9_DataCollection_757.jpg,757,109,169
13:51:13:437978,Aug9_DataCollection_758.jpg,758,116,173
13:51:13:544852,Aug9_DataCollection_759.jpg,759,119,174
13:51:13:654667,Aug9_DataCollection_760.jpg,760,119,173
13:51:13:750900,Aug9_DataCollection_761.jpg,761,120,173
13:51:13:855348,Aug9_DataCollection_762.jpg,762,121,169
13:51:13:962464,Aug9_DataCollection_763.jpg,763,122,135
13:51:14:070975,Aug9_DataCollection_764.jpg,764,122,102
13:51:14:175235,Aug9_DataCollection_765.jpg,765,122,86
13:51:14:277801,Aug9_DataCollection_766.jpg,766,121,79
13:51:14:386514,Aug9_DataCollection_767.jpg,767,116,81
13:51:14:494162,Aug9_DataCollection_768.jpg,768,118,79
13:51:14:594090,Aug9_DataCollection_769.jpg,769,120,74
13:51:14:702728,Aug9_DataCollection_770.jpg,770,121,69
13:51:14:798049,Aug9_DataCollection_771.jpg,771,121,69
13:51:14:901234,Aug9_DataCollection_772.jpg,772,118,86
13:51:15:016809,Aug9_DataCollection_773.jpg,773,109,110
13:51:15:124638,Aug9_DataCollection_774.jpg,774,109,129
13:51:15:226645,Aug9_DataCollection_775.jpg,775,111,143
13:51:15:333080,Aug9_DataCollection_776.jpg,776,107,172
13:51:15:450629,Aug9_DataCollection_777.jpg,777,112,175
13:51:15:544901,Aug9_DataCollection_778.jpg,778,120,176
13:51:15:654805,Aug9_DataCollection_779.jpg,779,122,173
13:51:15:757760,Aug9_DataCollection_780.jpg,780,123,168
13:51:15:867180,Aug9_DataCollection_781.jpg,781,122,163
13:51:15:968861,Aug9_DataCollection_782.jpg,782,123,163
13:51:16:069373,Aug9_DataCollection_783.jpg,783,123,163
13:51:16:176993,Aug9_DataCollection_784.jpg,784,122,163
13:51:16:287756,Aug9_DataCollection_785.jpg,785,122,167
13:51:16:398795,Aug9_DataCollection_786.jpg,786,120,169
13:51:16:511569,Aug9_DataCollection_787.jpg,787,116,168
13:51:16:610807,Aug9_DataCollection_788.jpg,788,117,166
13:51:16:722082,Aug9_DataCollection_789.jpg,789,120,161
13:51:16:844436,Aug9_DataCollection_790.jpg,790,121,149
13:51:16:944890,Aug9_DataCollection_791.jpg,791,121,138
13:51:17:061045,Aug9_DataCollection_792.jpg,792,121,105
13:51:17:172274,Aug9_DataCollection_793.jpg,793,121,88
13:51:17:284966,Aug9_DataCollection_794.jpg,794,121,89
13:51:17:391568,Aug9_DataCollection_795.jpg,795,121,92
13:51:17:502530,Aug9_DataCollection_796.jpg,796,116,91
13:51:17:607051,Aug9_DataCollection_797.jpg,797,104,94
13:51:17:720989,Aug9_DataCollection_798.jpg,798,90,93
13:51:17:830532,Aug9_DataCollection_799.jpg,799,93,86
13:51:17:944196,Aug9_DataCollection_800.jpg,800,104,88
13:51:18:061294,Aug9_DataCollection_801.jpg,801,109,98
13:51:18:159855,Aug9_DataCollection_802.jpg,802,110,143
13:51:18:262971,Aug9_DataCollection_803.jpg,803,109,172
13:51:18:369044,Aug9_DataCollection_804.jpg,804,110,180
13:51:18:475153,Aug9_DataCollection_805.jpg,805,116,178
13:51:18:585631,Aug9_DataCollection_806.jpg,806,118,165
13:51:18:701706,Aug9_DataCollection_807.jpg,807,119,163
13:51:18:808553,Aug9_DataCollection_808.jpg,808,119,154
13:51:18:924851,Aug9_DataCollection_809.jpg,809,119,135
13:51:19:036259,Aug9_DataCollection_810.jpg,810,119,138
13:51:19:149371,Aug9_DataCollection_811.jpg,811,119,146
13:51:19:253706,Aug9_DataCollection_812.jpg,812,119,154
13:51:19:357726,Aug9_DataCollection_813.jpg,813,110,180
13:51:19:471752,Aug9_DataCollection_814.jpg,814,107,180
13:51:19:579334,Aug9_DataCollection_815.jpg,815,109,180
13:51:19:690894,Aug9_DataCollection_816.jpg,816,114,180
13:51:19:791938,Aug9_DataCollection_817.jpg,817,118,169
13:51:19:902317,Aug9_DataCollection_818.jpg,818,118,169
13:51:20:009670,Aug9_DataCollection_819.jpg,819,119,162
13:51:20:106606,Aug9_DataCollection_820.jpg,820,120,156
13:51:20:213811,Aug9_DataCollection_821.jpg,821,121,158
13:51:20:322903,Aug9_DataCollection_822.jpg,822,121,159
13:51:20:426782,Aug9_DataCollection_823.jpg,823,120,160
13:51:20:537464,Aug9_DataCollection_824.jpg,824,120,159
13:51:20:640561,Aug9_DataCollection_825.jpg,825,121,135
13:51:20:754855,Aug9_DataCollection_826.jpg,826,121,83
13:51:20:870448,Aug9_DataCollection_827.jpg,827,116,58
13:51:20:981583,Aug9_DataCollection_828.jpg,828,115,51
13:51:21:099540,Aug9_DataCollection_829.jpg,829,118,58
13:51:21:210496,Aug9_DataCollection_830.jpg,830,119,63
13:51:21:320091,Aug9_DataCollection_831.jpg,831,120,70
13:51:21:418818,Aug9_DataCollection_832.jpg,832,119,103
13:51:21:542430,Aug9_DataCollection_833.jpg,833,118,124
13:51:21:638417,Aug9_DataCollection_834.jpg,834,106,129
13:51:21:758811,Aug9_DataCollection_835.jpg,835,116,138
13:51:21:855132,Aug9_DataCollection_836.jpg,836,121,144
13:51:21:973964,Aug9_DataCollection_837.jpg,837,120,151
13:51:22:083444,Aug9_DataCollection_838.jpg,838,121,156
13:51:22:200980,Aug9_DataCollection_839.jpg,839,109,173
13:51:22:316964,Aug9_DataCollection_840.jpg,840,112,175
13:51:22:423252,Aug9_DataCollection_841.jpg,841,116,176
13:51:22:532641,Aug9_DataCollection_842.jpg,842,120,175
13:51:22:647770,Aug9_DataCollection_843.jpg,843,119,174
13:51:22:749051,Aug9_DataCollection_844.jpg,844,120,172
13:51:22:869304,Aug9_DataCollection_845.jpg,845,120,168
13:51:22:985769,Aug9_DataCollection_846.jpg,846,120,157
13:51:23:096024,Aug9_DataCollection_847.jpg,847,120,153
13:51:23:208707,Aug9_DataCollection_848.jpg,848,120,153
13:51:23:311654,Aug9_DataCollection_849.jpg,849,121,156
13:51:23:427288,Aug9_DataCollection_850.jpg,850,121,159
13:51:23:534483,Aug9_DataCollection_851.jpg,851,115,165
13:51:23:639348,Aug9_DataCollection_852.jpg,852,112,157
13:51:23:751016,Aug9_DataCollection_853.jpg,853,116,126
13:51:23:859642,Aug9_DataCollection_854.jpg,854,119,101
13:51:23:962489,Aug9_DataCollection_855.jpg,855,119,84
13:51:24:078933,Aug9_DataCollection_856.jpg,856,120,84
13:51:24:189558,Aug9_DataCollection_857.jpg,857,121,79
13:51:24:291513,Aug9_DataCollection_858.jpg,858,121,77
13:51:24:395982,Aug9_DataCollection_859.jpg,859,121,78
13:51:24:496506,Aug9_DataCollection_860.jpg,860,109,80
13:51:24:611743,Aug9_DataCollection_861.jpg,861,96,86
13:51:24:719671,Aug9_DataCollection_862.jpg,862,102,107
13:51:24:833721,Aug9_DataCollection_863.jpg,863,111,126
13:51:24:939897,Aug9_DataCollection_864.jpg,864,118,152
13:51:25:053970,Aug9_DataCollection_865.jpg,865,118,157
13:51:25:160524,Aug9_DataCollection_866.jpg,866,118,157
13:51:25:267215,Aug9_DataCollection_867.jpg,867,119,157
13:51:25:376968,Aug9_DataCollection_868.jpg,868,118,157
13:51:25:493060,Aug9_DataCollection_869.jpg,869,119,157
13:51:25:600306,Aug9_DataCollection_870.jpg,870,118,156
13:51:25:718470,Aug9_DataCollection_871.jpg,871,117,156
